transaction_id,bill_id,date,store_id,store_location,customer_id,customer_segment,product_id,product_category,product_name,quantity,unit_price,payment_method,discount_applied,channel
TXN-2025-0750,BILL-1066,2025-01-29,S3,Suburban,C126,Loyal,P183,Snacks,Potato Chips,2,5.55,UPI,2.0,Online
TXN-2025-0751,BILL-1060,2025-02-15,S3,Suburban,C136,Regular,P208,Personal Care,Shampoo 250ml,4,5.26,UPI,0.5,Online
TXN-2025-0752,BILL-1156,2025-02-08,S2,Uptown,C029,Regular,P392,Snacks,Potato Chips,3,1.36,Cash,0.5,Online
TXN-2025-0753,BILL-1145,2025-01-24,S2,Uptown,C076,New,P173,Beverages,Orange Juice 1L,2,8.05,Cash,2.0,Online
TXN-2025-0754,BILL-1293,2025-01-14,S1,Downtown,C190,New,P162,Beverages,Orange Juice 1L,5,4.14,Credit Card,0.0,Online
TXN-2025-0755,BILL-1230,2025-01-20,S3,Suburban,C116,New,P343,Snacks,Potato Chips,5,2.2,UPI,0.5,Online
TXN-2025-0756,BILL-1202,2025-02-12,S2,Uptown,C039,Loyal,P145,Snacks,Potato Chips,5,6.98,Credit Card,2.0,In-store
TXN-2025-0757,BILL-1287,2025-01-22,S3,Suburban,C012,Loyal,P242,Snacks,Potato Chips,1,8.79,UPI,0.0,Online
TXN-2025-0758,BILL-1243,2025-02-11,S1,Downtown,C165,Loyal,P198,Beverages,Orange Juice 1L,5,5.88,UPI,0.0,In-store
TXN-2025-0759,BILL-1043,2025-02-02,S1,Downtown,C031,Loyal,P192,Personal Care,Shampoo 250ml,1,3.47,Cash,0.5,Online
TXN-2025-0760,BILL-1092,2025-02-21,S3,Suburban,C156,New,P123,Snacks,Potato Chips,4,8.76,Credit Card,0.0,Online
TXN-2025-0761,BILL-1146,2025-01-27,S1,Downtown,C136,New,P231,Snacks,Potato Chips,1,2.03,UPI,0.0,In-store
TXN-2025-0762,BILL-1092,2025-01-10,S1,Downtown,C066,Regular,P257,Beverages,Orange Juice 1L,4,7.11,UPI,0.0,Online
TXN-2025-0763,BILL-1061,2025-01-02,S3,Suburban,C015,New,P150,Snacks,Potato Chips,3,2.28,Credit Card,1.0,Online
TXN-2025-0764,BILL-1031,2025-01-04,S1,Downtown,C062,Loyal,P221,Personal Care,Shampoo 250ml,4,5.58,Cash,2.0,Online
TXN-2025-0765,BILL-1283,2025-01-21,S2,Uptown,C142,New,P347,Beverages,Orange Juice 1L,1,4.67,Cash,0.5,Online
TXN-2025-0766,BILL-1072,2025-02-07,S3,Suburban,C026,Regular,P164,Personal Care,Shampoo 250ml,3,6.11,Cash,2.0,In-store
TXN-2025-0767,BILL-1085,2025-01-24,S3,Suburban,C044,Regular,P316,Personal Care,Shampoo 250ml,5,5.07,Credit Card,0.0,Online
TXN-2025-0768,BILL-1023,2025-01-01,S1,Downtown,C124,New,P228,Personal Care,Shampoo 250ml,4,9.99,UPI,0.5,Online
TXN-2025-0769,BILL-1221,2025-01-11,S3,Suburban,C137,Loyal,P253,Beverages,Orange Juice 1L,1,4.56,Cash,0.0,Online
TXN-2025-0770,BILL-1164,2025-01-14,S3,Suburban,C130,New,P275,Personal Care,Shampoo 250ml,3,9.82,Credit Card,2.0,In-store
TXN-2025-0771,BILL-1002,2025-01-22,S1,Downtown,C118,Loyal,P108,Snacks,Potato Chips,2,6.82,UPI,0.0,Online
TXN-2025-0772,BILL-1275,2025-02-27,S1,Downtown,C173,Regular,P384,Snacks,Potato Chips,4,7.86,UPI,0.0,In-store
TXN-2025-0773,BILL-1004,2025-01-02,S3,Suburban,C114,Loyal,P280,Beverages,Orange Juice 1L,4,8.45,Credit Card,1.0,In-store
TXN-2025-0774,BILL-1098,2025-01-08,S2,Uptown,C095,Regular,P104,Snacks,Potato Chips,2,7.69,UPI,1.0,Online
TXN-2025-0775,BILL-1252,2025-01-06,S3,Suburban,C161,New,P213,Personal Care,Shampoo 250ml,2,9.82,Cash,1.0,Online
TXN-2025-0776,BILL-1291,2025-02-27,S3,Suburban,C181,Loyal,P103,Beverages,Orange Juice 1L,2,9.86,Cash,2.0,Online
TXN-2025-0777,BILL-1033,2025-02-02,S2,Uptown,C044,Loyal,P389,Beverages,Orange Juice 1L,5,6.09,UPI,0.0,In-store
TXN-2025-0778,BILL-1286,2025-01-09,S2,Uptown,C146,Regular,P240,Personal Care,Shampoo 250ml,2,8.63,UPI,0.0,Online
TXN-2025-0779,BILL-1265,2025-02-26,S2,Uptown,C001,New,P126,Personal Care,Shampoo 250ml,3,4.89,Credit Card,2.0,In-store
TXN-2025-0780,BILL-1161,2025-01-30,S2,Uptown,C093,Loyal,P214,Beverages,Orange Juice 1L,1,3.5,UPI,2.0,Online
TXN-2025-0781,BILL-1038,2025-01-01,S2,Uptown,C050,New,P392,Beverages,Orange Juice 1L,1,9.91,UPI,0.5,Online
TXN-2025-0782,BILL-1221,2025-02-28,S1,Downtown,C051,Regular,P259,Snacks,Potato Chips,1,6.63,Cash,0.0,Online
TXN-2025-0783,BILL-1170,2025-02-21,S1,Downtown,C152,Loyal,P228,Snacks,Potato Chips,2,1.97,Credit Card,0.5,In-store
TXN-2025-0784,BILL-1017,2025-02-03,S1,Downtown,C019,Loyal,P324,Personal Care,Shampoo 250ml,1,6.63,Cash,0.0,In-store
TXN-2025-0785,BILL-1028,2025-01-25,S2,Uptown,C178,Regular,P131,Beverages,Orange Juice 1L,4,1.49,Cash,2.0,In-store
TXN-2025-0786,BILL-1232,2025-02-05,S1,Downtown,C076,New,P149,Snacks,Potato Chips,5,7.77,UPI,0.5,In-store
TXN-2025-0787,BILL-1300,2025-01-25,S2,Uptown,C110,Loyal,P151,Personal Care,Shampoo 250ml,3,6.86,Credit Card,0.0,Online
TXN-2025-0788,BILL-1260,2025-01-13,S1,Downtown,C027,Regular,P134,Personal Care,Shampoo 250ml,5,8.1,UPI,0.5,In-store
TXN-2025-0789,BILL-1159,2025-01-17,S2,Uptown,C108,New,P327,Personal Care,Shampoo 250ml,2,3.19,Cash,0.0,In-store
TXN-2025-0790,BILL-1158,2025-02-07,S2,Uptown,C132,Loyal,P259,Snacks,Potato Chips,5,8.97,Cash,0.5,Online
TXN-2025-0791,BILL-1259,2025-02-08,S2,Uptown,C075,New,P365,Beverages,Orange Juice 1L,5,6.92,Cash,0.5,In-store
TXN-2025-0792,BILL-1096,2025-02-22,S3,Suburban,C014,New,P200,Snacks,Potato Chips,2,6.76,Cash,0.5,Online
TXN-2025-0793,BILL-1214,2025-02-12,S2,Uptown,C178,Loyal,P269,Snacks,Potato Chips,5,6.09,UPI,1.0,Online
TXN-2025-0794,BILL-1238,2025-01-22,S1,Downtown,C027,New,P353,Beverages,Orange Juice 1L,2,9.28,UPI,0.5,In-store
TXN-2025-0795,BILL-1005,2025-02-09,S1,Downtown,C062,New,P269,Personal Care,Shampoo 250ml,4,2.85,Cash,0.5,Online
TXN-2025-0796,BILL-1101,2025-01-05,S2,Uptown,C008,Loyal,P172,Beverages,Orange Juice 1L,3,4.96,Cash,1.0,In-store
TXN-2025-0797,BILL-1011,2025-01-13,S2,Uptown,C045,Regular,P189,Snacks,Potato Chips,3,8.63,Cash,0.5,In-store
TXN-2025-0798,BILL-1156,2025-01-12,S2,Uptown,C026,Regular,P170,Personal Care,Shampoo 250ml,4,6.89,Credit Card,0.0,In-store
TXN-2025-0799,BILL-1060,2025-01-30,S1,Downtown,C095,New,P187,Personal Care,Shampoo 250ml,5,9.79,UPI,2.0,In-store
TXN-2025-0800,BILL-1023,2025-01-10,S1,Downtown,C049,Regular,P293,Personal Care,Shampoo 250ml,3,3.86,UPI,2.0,In-store
TXN-2025-0801,BILL-1064,2025-02-18,S3,Suburban,C151,Regular,P250,Personal Care,Shampoo 250ml,2,3.95,UPI,0.0,Online
TXN-2025-0802,BILL-1260,2025-02-24,S3,Suburban,C150,New,P141,Beverages,Orange Juice 1L,4,8.12,Cash,0.0,Online
TXN-2025-0803,BILL-1242,2025-01-24,S2,Uptown,C133,New,P264,Beverages,Orange Juice 1L,3,5.73,UPI,2.0,Online
TXN-2025-0804,BILL-1202,2025-01-18,S3,Suburban,C103,Loyal,P118,Personal Care,Shampoo 250ml,2,2.98,Credit Card,0.5,In-store
TXN-2025-0805,BILL-1151,2025-01-14,S2,Uptown,C109,New,P180,Personal Care,Shampoo 250ml,3,3.29,Cash,0.0,In-store
TXN-2025-0806,BILL-1239,2025-01-29,S3,Suburban,C091,Regular,P121,Personal Care,Shampoo 250ml,4,5.61,Credit Card,1.0,Online
TXN-2025-0807,BILL-1038,2025-01-28,S2,Uptown,C095,New,P239,Snacks,Potato Chips,4,1.22,Cash,2.0,Online
TXN-2025-0808,BILL-1036,2025-01-23,S1,Downtown,C076,Loyal,P379,Personal Care,Shampoo 250ml,1,8.07,Cash,0.5,In-store
TXN-2025-0809,BILL-1278,2025-01-24,S1,Downtown,C140,Regular,P200,Snacks,Potato Chips,3,3.25,Cash,1.0,In-store
TXN-2025-0810,BILL-1203,2025-02-28,S2,Uptown,C003,New,P277,Snacks,Potato Chips,4,9.51,Credit Card,0.0,In-store
TXN-2025-0811,BILL-1174,2025-01-15,S1,Downtown,C186,Loyal,P342,Beverages,Orange Juice 1L,2,5.64,UPI,2.0,Online
TXN-2025-0812,BILL-1295,2025-02-20,S1,Downtown,C081,Regular,P313,Snacks,Potato Chips,2,4.95,Credit Card,0.0,In-store
TXN-2025-0813,BILL-1275,2025-02-25,S1,Downtown,C079,Loyal,P355,Beverages,Orange Juice 1L,3,4.06,Credit Card,2.0,Online
TXN-2025-0814,BILL-1195,2025-01-20,S2,Uptown,C151,Regular,P116,Personal Care,Shampoo 250ml,2,2.38,UPI,1.0,Online
TXN-2025-0815,BILL-1047,2025-01-14,S2,Uptown,C017,Loyal,P196,Snacks,Potato Chips,4,1.98,UPI,2.0,Online
TXN-2025-0816,BILL-1197,2025-01-11,S1,Downtown,C173,Loyal,P116,Beverages,Orange Juice 1L,5,5.4,Cash,0.5,In-store
TXN-2025-0817,BILL-1087,2025-01-19,S1,Downtown,C060,New,P368,Personal Care,Shampoo 250ml,1,5.09,UPI,1.0,In-store
TXN-2025-0818,BILL-1066,2025-01-21,S2,Uptown,C101,Regular,P166,Beverages,Orange Juice 1L,5,4.77,Credit Card,0.0,In-store
TXN-2025-0819,BILL-1257,2025-02-25,S1,Downtown,C080,New,P343,Personal Care,Shampoo 250ml,2,6.43,UPI,1.0,In-store
TXN-2025-0820,BILL-1269,2025-02-15,S3,Suburban,C118,New,P103,Beverages,Orange Juice 1L,2,5.01,UPI,2.0,In-store
TXN-2025-0821,BILL-1177,2025-01-22,S3,Suburban,C126,New,P394,Snacks,Potato Chips,1,7.64,UPI,1.0,Online
TXN-2025-0822,BILL-1093,2025-02-14,S3,Suburban,C077,New,P189,Personal Care,Shampoo 250ml,4,3.24,Credit Card,2.0,Online
TXN-2025-0823,BILL-1034,2025-02-14,S3,Suburban,C025,New,P122,Personal Care,Shampoo 250ml,2,8.97,Credit Card,0.5,Online
TXN-2025-0824,BILL-1258,2025-02-14,S3,Suburban,C185,Regular,P310,Snacks,Potato Chips,5,2.09,Cash,1.0,In-store
TXN-2025-0825,BILL-1236,2025-02-19,S2,Uptown,C105,New,P229,Beverages,Orange Juice 1L,2,5.55,Cash,2.0,In-store
TXN-2025-0826,BILL-1167,2025-01-25,S2,Uptown,C191,New,P303,Beverages,Orange Juice 1L,1,1.1,UPI,0.0,In-store
TXN-2025-0827,BILL-1071,2025-02-12,S3,Suburban,C119,New,P134,Snacks,Potato Chips,1,5.94,UPI,0.5,Online
TXN-2025-0828,BILL-1005,2025-01-31,S2,Uptown,C042,Regular,P151,Beverages,Orange Juice 1L,2,3.65,Cash,2.0,In-store
TXN-2025-0829,BILL-1267,2025-02-13,S2,Uptown,C040,New,P191,Snacks,Potato Chips,2,7.43,Credit Card,0.5,In-store
TXN-2025-0830,BILL-1103,2025-02-11,S3,Suburban,C184,Loyal,P299,Beverages,Orange Juice 1L,3,5.0,Cash,0.0,Online
TXN-2025-0831,BILL-1032,2025-03-01,S1,Downtown,C096,Regular,P146,Beverages,Orange Juice 1L,1,4.8,Credit Card,0.0,In-store
TXN-2025-0832,BILL-1287,2025-01-15,S1,Downtown,C171,Regular,P185,Personal Care,Shampoo 250ml,1,4.74,Credit Card,0.0,Online
TXN-2025-0833,BILL-1165,2025-02-10,S1,Downtown,C160,Regular,P302,Personal Care,Shampoo 250ml,4,2.09,Cash,0.5,Online
TXN-2025-0834,BILL-1188,2025-01-12,S1,Downtown,C103,Loyal,P106,Snacks,Potato Chips,4,2.91,Cash,0.5,Online
TXN-2025-0835,BILL-1166,2025-01-03,S1,Downtown,C056,New,P355,Snacks,Potato Chips,1,7.41,Credit Card,0.5,In-store
TXN-2025-0836,BILL-1034,2025-02-10,S3,Suburban,C100,Loyal,P168,Personal Care,Shampoo 250ml,3,2.58,UPI,1.0,Online
TXN-2025-0837,BILL-1119,2025-01-22,S1,Downtown,C156,Loyal,P295,Snacks,Potato Chips,5,6.77,UPI,0.5,In-store
TXN-2025-0838,BILL-1191,2025-01-02,S3,Suburban,C195,Regular,P221,Snacks,Potato Chips,4,7.82,Cash,0.0,In-store
TXN-2025-0839,BILL-1068,2025-02-01,S2,Uptown,C052,Regular,P204,Snacks,Potato Chips,1,3.14,UPI,2.0,Online
TXN-2025-0840,BILL-1175,2025-01-18,S2,Uptown,C165,Regular,P312,Personal Care,Shampoo 250ml,3,7.75,UPI,0.5,Online
TXN-2025-0841,BILL-1093,2025-01-16,S1,Downtown,C139,Regular,P227,Personal Care,Shampoo 250ml,2,6.47,UPI,2.0,Online
TXN-2025-0842,BILL-1046,2025-01-29,S3,Suburban,C002,Regular,P135,Snacks,Potato Chips,2,1.47,Cash,0.5,In-store
TXN-2025-0843,BILL-1101,2025-01-12,S3,Suburban,C141,Regular,P359,Beverages,Orange Juice 1L,1,4.84,Credit Card,2.0,In-store
TXN-2025-0844,BILL-1040,2025-01-16,S2,Uptown,C046,Loyal,P255,Beverages,Orange Juice 1L,3,6.19,Credit Card,0.5,Online
TXN-2025-0845,BILL-1010,2025-03-02,S2,Uptown,C102,New,P341,Beverages,Orange Juice 1L,4,4.8,Cash,2.0,Online
TXN-2025-0846,BILL-1237,2025-02-18,S2,Uptown,C110,Regular,P375,Snacks,Potato Chips,2,5.98,Credit Card,0.5,Online
TXN-2025-0847,BILL-1097,2025-01-20,S2,Uptown,C073,New,P346,Personal Care,Shampoo 250ml,1,4.0,Cash,2.0,In-store
TXN-2025-0848,BILL-1196,2025-01-01,S1,Downtown,C129,Loyal,P291,Personal Care,Shampoo 250ml,4,4.64,Credit Card,2.0,Online
TXN-2025-0849,BILL-1099,2025-02-01,S2,Uptown,C165,Loyal,P309,Beverages,Orange Juice 1L,1,9.93,Credit Card,0.0,In-store
TXN-2025-0850,BILL-1197,2025-02-18,S2,Uptown,C066,Loyal,P360,Snacks,Potato Chips,4,6.71,UPI,1.0,In-store
TXN-2025-0851,BILL-1075,2025-03-01,S2,Uptown,C189,Regular,P344,Beverages,Orange Juice 1L,1,9.29,UPI,1.0,In-store
TXN-2025-0852,BILL-1047,2025-01-17,S3,Suburban,C117,Loyal,P230,Beverages,Orange Juice 1L,2,6.42,Cash,0.5,In-store
TXN-2025-0853,BILL-1129,2025-02-11,S3,Suburban,C099,New,P141,Personal Care,Shampoo 250ml,5,9.19,Cash,2.0,Online
TXN-2025-0854,BILL-1055,2025-02-14,S2,Uptown,C129,Loyal,P295,Personal Care,Shampoo 250ml,5,3.77,UPI,2.0,In-store
TXN-2025-0855,BILL-1003,2025-02-10,S3,Suburban,C199,New,P237,Beverages,Orange Juice 1L,2,9.37,UPI,2.0,Online
TXN-2025-0856,BILL-1087,2025-01-11,S2,Uptown,C001,Regular,P313,Beverages,Orange Juice 1L,5,4.75,UPI,1.0,Online
TXN-2025-0857,BILL-1095,2025-01-12,S2,Uptown,C048,Loyal,P201,Beverages,Orange Juice 1L,4,2.64,Credit Card,0.0,In-store
TXN-2025-0858,BILL-1040,2025-01-13,S1,Downtown,C192,Regular,P232,Beverages,Orange Juice 1L,4,4.97,UPI,0.0,In-store
TXN-2025-0859,BILL-1051,2025-01-19,S1,Downtown,C097,Regular,P132,Snacks,Potato Chips,3,1.27,Credit Card,0.5,Online
TXN-2025-0860,BILL-1248,2025-01-01,S1,Downtown,C069,Regular,P398,Personal Care,Shampoo 250ml,1,1.87,Credit Card,0.0,Online
TXN-2025-0861,BILL-1193,2025-01-31,S2,Uptown,C155,New,P289,Snacks,Potato Chips,3,10.0,Credit Card,0.5,Online
TXN-2025-0862,BILL-1013,2025-02-09,S1,Downtown,C092,New,P101,Beverages,Orange Juice 1L,4,8.83,UPI,2.0,In-store
TXN-2025-0863,BILL-1096,2025-02-08,S1,Downtown,C136,New,P227,Personal Care,Shampoo 250ml,3,5.07,UPI,2.0,Online
TXN-2025-0864,BILL-1119,2025-01-01,S3,Suburban,C083,Regular,P284,Personal Care,Shampoo 250ml,1,9.73,UPI,1.0,Online
TXN-2025-0865,BILL-1197,2025-02-08,S2,Uptown,C103,Loyal,P141,Personal Care,Shampoo 250ml,3,4.85,UPI,2.0,In-store
TXN-2025-0866,BILL-1044,2025-01-19,S3,Suburban,C050,Loyal,P366,Beverages,Orange Juice 1L,5,8.06,Cash,0.0,Online
TXN-2025-0867,BILL-1087,2025-01-20,S3,Suburban,C141,New,P328,Beverages,Orange Juice 1L,1,5.34,Cash,0.5,In-store
TXN-2025-0868,BILL-1112,2025-02-18,S3,Suburban,C180,Regular,P322,Beverages,Orange Juice 1L,1,2.44,Credit Card,1.0,Online
TXN-2025-0869,BILL-1114,2025-02-16,S2,Uptown,C171,New,P163,Personal Care,Shampoo 250ml,2,9.3,Cash,2.0,Online
TXN-2025-0870,BILL-1119,2025-03-01,S3,Suburban,C197,Loyal,P275,Beverages,Orange Juice 1L,4,9.19,UPI,2.0,Online
TXN-2025-0871,BILL-1293,2025-01-15,S2,Uptown,C030,New,P157,Beverages,Orange Juice 1L,1,4.06,UPI,0.5,In-store
TXN-2025-0872,BILL-1163,2025-01-24,S1,Downtown,C081,New,P100,Personal Care,Shampoo 250ml,3,1.56,Credit Card,0.5,Online
TXN-2025-0873,BILL-1151,2025-02-19,S2,Uptown,C174,Regular,P213,Personal Care,Shampoo 250ml,1,4.56,Credit Card,2.0,In-store
TXN-2025-0874,BILL-1158,2025-02-23,S1,Downtown,C128,Loyal,P175,Snacks,Potato Chips,5,3.55,UPI,0.0,Online
TXN-2025-0875,BILL-1192,2025-02-02,S3,Suburban,C032,New,P393,Personal Care,Shampoo 250ml,4,6.68,Credit Card,0.5,Online
TXN-2025-0876,BILL-1153,2025-01-04,S2,Uptown,C040,Loyal,P215,Beverages,Orange Juice 1L,1,9.31,Credit Card,0.5,Online
TXN-2025-0877,BILL-1200,2025-02-22,S3,Suburban,C041,Regular,P300,Personal Care,Shampoo 250ml,3,4.8,Credit Card,2.0,Online
TXN-2025-0878,BILL-1155,2025-01-05,S3,Suburban,C187,New,P199,Snacks,Potato Chips,5,4.54,Credit Card,0.5,In-store
TXN-2025-0879,BILL-1100,2025-01-30,S3,Suburban,C042,Loyal,P326,Beverages,Orange Juice 1L,4,3.62,Cash,0.5,In-store
TXN-2025-0880,BILL-1086,2025-02-17,S3,Suburban,C003,New,P394,Personal Care,Shampoo 250ml,1,7.1,Credit Card,0.5,Online
TXN-2025-0881,BILL-1076,2025-03-01,S1,Downtown,C025,New,P191,Snacks,Potato Chips,1,2.06,UPI,1.0,Online
TXN-2025-0882,BILL-1192,2025-02-10,S3,Suburban,C104,Regular,P160,Beverages,Orange Juice 1L,2,4.57,UPI,1.0,In-store
TXN-2025-0883,BILL-1061,2025-02-19,S3,Suburban,C172,Loyal,P337,Beverages,Orange Juice 1L,4,3.48,Credit Card,2.0,In-store
TXN-2025-0884,BILL-1092,2025-01-08,S1,Downtown,C032,New,P360,Personal Care,Shampoo 250ml,2,1.21,Credit Card,2.0,In-store
TXN-2025-0885,BILL-1207,2025-01-25,S2,Uptown,C166,Loyal,P252,Snacks,Potato Chips,5,2.13,Cash,1.0,In-store
TXN-2025-0886,BILL-1092,2025-02-22,S3,Suburban,C006,New,P374,Personal Care,Shampoo 250ml,5,5.4,Cash,0.0,In-store
TXN-2025-0887,BILL-1294,2025-02-25,S3,Suburban,C178,Regular,P384,Beverages,Orange Juice 1L,4,8.2,Cash,0.0,In-store
TXN-2025-0888,BILL-1186,2025-01-14,S3,Suburban,C042,Regular,P231,Personal Care,Shampoo 250ml,1,1.76,UPI,0.0,Online
TXN-2025-0889,BILL-1071,2025-02-04,S1,Downtown,C109,Loyal,P227,Beverages,Orange Juice 1L,3,1.42,UPI,1.0,Online
TXN-2025-0890,BILL-1022,2025-02-06,S2,Uptown,C178,New,P280,Personal Care,Shampoo 250ml,5,5.84,UPI,0.5,In-store
TXN-2025-0891,BILL-1142,2025-01-16,S1,Downtown,C049,Regular,P210,Snacks,Potato Chips,2,6.42,UPI,0.5,Online
TXN-2025-0892,BILL-1042,2025-01-09,S3,Suburban,C160,New,P381,Beverages,Orange Juice 1L,3,3.35,Credit Card,0.5,Online
TXN-2025-0893,BILL-1190,2025-03-02,S2,Uptown,C174,New,P173,Personal Care,Shampoo 250ml,5,2.83,UPI,1.0,In-store
TXN-2025-0894,BILL-1013,2025-02-06,S3,Suburban,C166,Loyal,P183,Personal Care,Shampoo 250ml,4,8.39,Credit Card,1.0,Online
TXN-2025-0895,BILL-1045,2025-02-08,S1,Downtown,C020,New,P372,Beverages,Orange Juice 1L,1,7.16,Cash,2.0,Online
TXN-2025-0896,BILL-1053,2025-01-24,S2,Uptown,C200,New,P215,Beverages,Orange Juice 1L,3,1.09,Cash,2.0,Online
TXN-2025-0897,BILL-1292,2025-02-20,S1,Downtown,C045,Loyal,P256,Personal Care,Shampoo 250ml,5,8.39,Cash,2.0,Online
TXN-2025-0898,BILL-1272,2025-02-25,S2,Uptown,C142,New,P150,Personal Care,Shampoo 250ml,1,2.54,Cash,2.0,Online
TXN-2025-0899,BILL-1073,2025-02-05,S3,Suburban,C104,New,P165,Personal Care,Shampoo 250ml,3,1.09,UPI,0.5,In-store
TXN-2025-0900,BILL-1093,2025-01-25,S3,Suburban,C189,New,P289,Beverages,Orange Juice 1L,2,7.1,UPI,2.0,Online
TXN-2025-0901,BILL-1156,2025-01-29,S2,Uptown,C120,Loyal,P241,Snacks,Potato Chips,4,5.69,Credit Card,0.5,In-store
TXN-2025-0902,BILL-1043,2025-01-27,S2,Uptown,C024,Loyal,P139,Beverages,Orange Juice 1L,2,9.5,UPI,0.5,In-store
TXN-2025-0903,BILL-1263,2025-02-17,S2,Uptown,C142,New,P317,Beverages,Orange Juice 1L,5,9.39,Credit Card,0.5,Online
TXN-2025-0904,BILL-1273,2025-02-13,S3,Suburban,C137,Loyal,P307,Beverages,Orange Juice 1L,1,6.55,UPI,0.0,Online
TXN-2025-0905,BILL-1089,2025-02-17,S2,Uptown,C063,Loyal,P370,Personal Care,Shampoo 250ml,5,1.38,Cash,2.0,In-store
TXN-2025-0906,BILL-1173,2025-01-05,S2,Uptown,C035,Loyal,P126,Snacks,Potato Chips,4,5.46,Credit Card,0.5,In-store
TXN-2025-0907,BILL-1291,2025-02-28,S3,Suburban,C064,Loyal,P248,Beverages,Orange Juice 1L,3,5.35,Cash,1.0,In-store
TXN-2025-0908,BILL-1003,2025-01-26,S1,Downtown,C079,Loyal,P118,Personal Care,Shampoo 250ml,4,9.03,Cash,2.0,Online
TXN-2025-0909,BILL-1004,2025-02-09,S2,Uptown,C085,New,P154,Snacks,Potato Chips,1,4.15,Credit Card,0.5,Online
TXN-2025-0910,BILL-1003,2025-01-07,S2,Uptown,C126,Regular,P370,Beverages,Orange Juice 1L,5,9.09,Cash,2.0,Online
TXN-2025-0911,BILL-1055,2025-01-10,S3,Suburban,C065,Regular,P302,Snacks,Potato Chips,3,3.69,Cash,2.0,Online
TXN-2025-0912,BILL-1145,2025-01-29,S3,Suburban,C113,Regular,P281,Beverages,Orange Juice 1L,4,1.05,Cash,0.5,In-store
TXN-2025-0913,BILL-1060,2025-01-03,S1,Downtown,C102,New,P269,Personal Care,Shampoo 250ml,1,2.44,Credit Card,0.5,Online
TXN-2025-0914,BILL-1067,2025-01-27,S2,Uptown,C141,New,P165,Personal Care,Shampoo 250ml,3,7.76,UPI,2.0,Online
TXN-2025-0915,BILL-1219,2025-01-08,S1,Downtown,C006,Regular,P276,Beverages,Orange Juice 1L,5,1.12,Cash,0.5,Online
TXN-2025-0916,BILL-1261,2025-02-08,S3,Suburban,C003,New,P248,Snacks,Potato Chips,3,5.37,Cash,2.0,In-store
TXN-2025-0917,BILL-1096,2025-01-12,S1,Downtown,C072,Regular,P226,Snacks,Potato Chips,4,2.79,UPI,0.0,In-store
TXN-2025-0918,BILL-1074,2025-02-24,S3,Suburban,C162,Loyal,P217,Beverages,Orange Juice 1L,1,2.19,Credit Card,0.0,In-store
TXN-2025-0919,BILL-1113,2025-01-28,S1,Downtown,C158,Regular,P126,Beverages,Orange Juice 1L,4,4.67,UPI,1.0,In-store
TXN-2025-0920,BILL-1179,2025-01-22,S2,Uptown,C123,Regular,P318,Personal Care,Shampoo 250ml,1,3.74,Credit Card,1.0,Online
TXN-2025-0921,BILL-1241,2025-02-15,S2,Uptown,C064,New,P193,Beverages,Orange Juice 1L,1,1.0,Cash,1.0,Online
TXN-2025-0922,BILL-1006,2025-01-18,S3,Suburban,C026,New,P229,Beverages,Orange Juice 1L,4,4.27,Cash,1.0,In-store
TXN-2025-0923,BILL-1107,2025-02-13,S3,Suburban,C198,Regular,P284,Snacks,Potato Chips,3,7.69,Cash,1.0,Online
TXN-2025-0924,BILL-1050,2025-02-07,S2,Uptown,C023,Regular,P161,Beverages,Orange Juice 1L,1,6.28,Cash,0.5,Online
TXN-2025-0925,BILL-1098,2025-01-05,S3,Suburban,C159,New,P342,Snacks,Potato Chips,2,5.8,Cash,0.5,In-store
TXN-2025-0926,BILL-1247,2025-01-27,S3,Suburban,C183,New,P277,Personal Care,Shampoo 250ml,3,5.04,Credit Card,0.0,In-store
TXN-2025-0927,BILL-1203,2025-01-27,S3,Suburban,C129,Regular,P240,Beverages,Orange Juice 1L,2,3.61,UPI,0.0,In-store
TXN-2025-0928,BILL-1205,2025-02-01,S3,Suburban,C137,Loyal,P184,Beverages,Orange Juice 1L,4,7.76,UPI,2.0,Online
TXN-2025-0929,BILL-1257,2025-02-08,S2,Uptown,C053,Regular,P181,Beverages,Orange Juice 1L,5,2.96,UPI,0.0,Online
TXN-2025-0930,BILL-1023,2025-02-15,S3,Suburban,C135,New,P212,Snacks,Potato Chips,3,7.37,Cash,0.0,In-store
TXN-2025-0931,BILL-1107,2025-02-04,S1,Downtown,C075,Regular,P175,Personal Care,Shampoo 250ml,3,9.35,Cash,1.0,In-store
TXN-2025-0932,BILL-1209,2025-02-04,S1,Downtown,C001,Loyal,P288,Snacks,Potato Chips,3,1.75,UPI,1.0,In-store
TXN-2025-0933,BILL-1008,2025-02-27,S3,Suburban,C076,New,P105,Beverages,Orange Juice 1L,3,2.97,Cash,1.0,Online
TXN-2025-0934,BILL-1166,2025-02-04,S3,Suburban,C200,Loyal,P295,Beverages,Orange Juice 1L,3,8.83,Credit Card,0.5,In-store
TXN-2025-0935,BILL-1245,2025-01-18,S1,Downtown,C149,Loyal,P179,Snacks,Potato Chips,4,3.09,Credit Card,2.0,In-store
TXN-2025-0936,BILL-1010,2025-01-06,S2,Uptown,C047,New,P190,Beverages,Orange Juice 1L,2,6.13,UPI,0.5,Online
TXN-2025-0937,BILL-1206,2025-01-20,S1,Downtown,C046,New,P196,Personal Care,Shampoo 250ml,1,2.29,Cash,2.0,Online
